reason,part_number,make,model,year_from,year_to,description,engine_type,body_type,engine_code,power_kw
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"BERLINA",2006,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"HB,LE0",180
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"BERLINA",2008,2009,"VE 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"HB,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"BERLINA",2008,2009,"VE 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"HB,LE0,LW2(218CUV6)",175
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"BERLINA",2008,2008,"VE 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"HB,LE0",180
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"BERLINA",2008,2008,"VE 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"HB,LE0",180
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"BERLINA",2006,2008,"VE 6.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L98(364CUV8),L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"BERLINA",2006,2008,"VE 6.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L98(364CUV8),L77(364CUV8)",270
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1991,1993,"VP 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",127
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1991,1993,"VP 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",127
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1991,1993,"VP 3.8 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LG2",127
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1991,1993,"VP 3.8 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LG2",127
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1991,1993,"VP 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1991,1993,"VP 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1991,1993,"VP 5.0 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 304 (Black)",165
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1991,1993,"VP 5.0 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 304 (Black)",165
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1988,1991,"VN 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",125
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1988,1991,"VN 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",125
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1988,1991,"VN 3.8 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LG2",125
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1988,1991,"VN 3.8 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LG2",125
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1988,1991,"VN 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1988,1991,"VN 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1988,1991,"VN 5.0 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 304 (Black)",165
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1988,1991,"VN 5.0 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 304 (Black)",165
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1986,1988,"VL 3.0 EFi Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"RB30E",114
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1986,1988,"VL 3.0 EFi Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"RB30E",114
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1986,1988,"VL 3.0 EFi Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"RB30E",114
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1986,1988,"VL 3.0 EFi Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"RB30E",114
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1986,1988,"VL 3.0 EFi Turbo Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"RB30ET",150
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1986,1988,"VL 3.0 EFi Turbo Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"RB30ET",150
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1986,1988,"VL 3.0 EFi Turbo Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"RB30ET",150
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1986,1988,"VL 3.0 EFi Turbo Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"RB30ET",150
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1986,1988,"VL 4.9 V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",122
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1986,1988,"VL 4.9 V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",122
"No matching vehicle found in DB",67 MF,HOLDEN,"BERLINA",1986,1988,"VL 4.9 V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 304 (Black)",122
"No matching vehicle found in DB",57 MF,HOLDEN,"BERLINA",1986,1988,"VL 4.9 V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 304 (Black)",122
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1964,1965,"EH 2.9 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 179 (Red)",90
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1964,1965,"EH 2.9 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 179 (Red)",90
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1964,1965,"EH 2.9 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 179 (Red)",90
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1964,1965,"EH 2.9 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 179 (Red)",90
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 149 (Red)",75
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 149 (Red)",75
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 149 (Red)",71
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 149 (Red)",71
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 149 (Red)",75
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 149 (Red)",75
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 149 (Red)",71
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 149 (Red)",71
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 149 (Red)",75
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 149 (Red)",75
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 149 (Red)",71
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 149 (Red)",71
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 149 (Red)",75
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 149 (Red)",75
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 149 (Red)",71
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.5 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 149 (Red)",71
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.9 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 179 (Red)",86
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.9 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 179 (Red)",86
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.9 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 179 (Red)",86
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.9 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 179 (Red)",86
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.9 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 179 (Red)",86
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.9 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 179 (Red)",86
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.9 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 179 (Red)",86
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1963,1965,"EH 2.9 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 179 (Red)",86
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1962,1963,"EJ 2.3 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 138 (Grey)",56
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1962,1963,"EJ 2.3 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 138 (Grey)",56
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1962,1963,"EJ 2.3 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 138 (Grey)",56
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1962,1963,"EJ 2.3 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 138 (Grey)",56
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1962,1963,"EJ 2.3 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 138 (Grey)",56
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1962,1963,"EJ 2.3 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 138 (Grey)",56
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1962,1963,"EJ 2.3 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 138 (Grey)",56
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1962,1963,"EJ 2.3 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 138 (Grey)",56
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1961,1962,"EK 2.3 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 138 (Grey)",56
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1961,1962,"EK 2.3 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 138 (Grey)",56
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1961,1962,"EK 2.3 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 138 (Grey)",56
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1961,1962,"EK 2.3 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 138 (Grey)",56
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1961,1962,"EK 2.3 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 138 (Grey)",56
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1961,1962,"EK 2.3 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 138 (Grey)",56
"No matching vehicle found in DB",67 MF,HOLDEN,"E SERIES",1961,1962,"EK 2.3 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 138 (Grey)",56
"No matching vehicle found in DB",57 MF,HOLDEN,"E SERIES",1961,1962,"EK 2.3 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 138 (Grey)",56
"No matching vehicle found in DB",DIN65L MF,HOLDEN,"CALIBRA",1995,1997,"YE 2.0 i 16V Petrol Front-Wheel Drive Coupe",Petrol,Coupe,"X 20 XEV",100
"No matching vehicle found in DB",DIN65L MF,HOLDEN,"CALIBRA",1995,1997,"YE 2.5 i V6 Petrol Front-Wheel Drive Coupe",Petrol,Coupe,"C 25 XE,X 25 XE",125
"No matching vehicle found in DB",DIN65L MF,HOLDEN,"CALIBRA",1992,1997,"YE 2.0 i Turbo AWD Petrol All-wheel Drive Coupe",Petrol,Coupe,"C 20 LET",150
"No matching vehicle found in DB",DIN65L MF,HOLDEN,"CALIBRA",1991,1995,"YE 2.0 i 16V Petrol Front-Wheel Drive Coupe",Petrol,Coupe,"C 20 XE",110
"No matching vehicle found in DB",DIN65L MF,HOLDEN,"CALIBRA",1991,1995,"YE 2.0 i Petrol Front-Wheel Drive Coupe",Petrol,Coupe,"C 20 NE",85
"No matching vehicle found in DB",41,HOLDEN,"GEMINI",1985,1986,"RB 1.5 i Petrol Front-Wheel Drive Sedan",Petrol,Sedan,"4XC1",52
"No matching vehicle found in DB",41,HOLDEN,"GEMINI",1979,1985,"TF,TE,TG 1.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"G161-Z",50
"No matching vehicle found in DB",68 MF,HOLDEN,"GEMINI",1981,1984,"TF,TE,TG 1.8 D Diesel Rear-Wheel Drive Sedan",Diesel,Sedan,"4FB1",40
"No matching vehicle found in DB",58 MF,HOLDEN,"GEMINI",1981,1984,"TF,TE,TG 1.8 D Diesel Rear-Wheel Drive Sedan",Diesel,Sedan,"4FB1",40
"No matching vehicle found in DB",41,HOLDEN,"GEMINI",1979,1984,"TF,TE,TG 1.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"G161-Z",50
"No matching vehicle found in DB",41,HOLDEN,"GEMINI",1979,1984,"TG,TE,TF 1.6 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"G161-Z",50
"No matching vehicle found in DB",41,HOLDEN,"GEMINI",1978,1979,"TD 1.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"G161-Z",61
"No matching vehicle found in DB",41,HOLDEN,"GEMINI",1978,1979,"TD 1.6 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"G161-Z",61
"No matching vehicle found in DB",41,HOLDEN,"GEMINI",1975,1979,"TX,TC,TD 1.6 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"G161-Z",61
"No matching vehicle found in DB",41,HOLDEN,"GEMINI",1975,1979,"TX,TC,TD 1.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"G161-Z",61
"No matching vehicle found in DB",NS70LX MF,HOLDEN,"PIAZZA",1985,1987,"YB 2.0 Turbo Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"4ZC1-T",110
"No matching vehicle found in DB",NS70L MF,HOLDEN,"PIAZZA",1985,1987,"YB 2.0 Turbo Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"4ZC1-T",110
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1960,1961,"FB 2.3 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 138 (Grey)",56
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1960,1961,"FB 2.3 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 138 (Grey)",56
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1960,1961,"FB 2.3 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 138 (Grey)",56
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1960,1961,"FB 2.3 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 138 (Grey)",56
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1960,1961,"FB 2.3 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 138 (Grey)",56
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1960,1961,"FB 2.3 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 138 (Grey)",56
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1960,1961,"FB 2.3 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 138 (Grey)",56
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1960,1961,"FB 2.3 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 138 (Grey)",56
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1958,1959,"FC 2.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 132 (Grey)",53
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1958,1959,"FC 2.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 132 (Grey)",53
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1958,1959,"FC 2.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 132 (Grey)",53
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1958,1959,"FC 2.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 132 (Grey)",53
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1958,1959,"FC 2.2 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 132 (Grey)",53
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1958,1959,"FC 2.2 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 132 (Grey)",53
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1958,1959,"FC 2.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 132 (Grey)",53
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1958,1959,"FC 2.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 132 (Grey)",53
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1958,1959,"FC FC Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"132 cu.in Grey",0
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1958,1959,"FC FC Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"132 cu.in Grey",0
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1958,1959,"FC FC Petrol Rear-Wheel Drive Ute",Petrol,Ute,"132 cu.in Grey",0
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1958,1959,"FC FC Petrol Rear-Wheel Drive Ute",Petrol,Ute,"132 cu.in Grey",0
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1958,1959,"FC FC Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"132 cu.in Grey",0
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1958,1959,"FC FC Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"132 cu.in Grey",0
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1957,1958,"FE 2.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 132 (Grey)",53
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1957,1958,"FE 2.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 132 (Grey)",53
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1957,1958,"FE 2.2 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 132 (Grey)",53
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1957,1958,"FE 2.2 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 132 (Grey)",53
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1957,1958,"FE 2.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 132 (Grey)",53
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1957,1958,"FE 2.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 132 (Grey)",53
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1956,1958,"FE 2.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 132 (Grey)",53
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1956,1958,"FE 2.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 132 (Grey)",53
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1953,1957,"FJ 2.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 132 (Grey)",53
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1953,1957,"FJ 2.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 132 (Grey)",53
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1953,1957,"FJ 2.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 132 (Grey)",53
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1953,1957,"FJ 2.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 132 (Grey)",53
"No matching vehicle found in DB",67 MF,HOLDEN,"F SERIES",1953,1957,"FJ 2.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 132 (Grey)",53
"No matching vehicle found in DB",57 MF,HOLDEN,"F SERIES",1953,1957,"FJ 2.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 132 (Grey)",53
"No matching vehicle found in DB",67 MF,HOLDEN,"MONARO",1974,1976,"HJ 3.3 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"GMH 202 (Red)",96
"No matching vehicle found in DB",57 MF,HOLDEN,"MONARO",1974,1976,"HJ 3.3 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"GMH 202 (Red)",96
"No matching vehicle found in DB",67 MF,HOLDEN,"MONARO",1974,1976,"HJ 3.3 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"GMH 202 (Red)",101
"No matching vehicle found in DB",57 MF,HOLDEN,"MONARO",1974,1976,"HJ 3.3 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"GMH 202 (Red)",101
"No matching vehicle found in DB",68 MF,HOLDEN,"MONARO",1974,1976,"HJ 4.2 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"GMH 253 (Red)",138
"No matching vehicle found in DB",58 MF,HOLDEN,"MONARO",1974,1976,"HJ 4.2 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"GMH 253 (Red)",138
"No matching vehicle found in DB",67 MF,HOLDEN,"MONARO",1974,1976,"HJ 4.2 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"GMH 253 (Red)",130
"No matching vehicle found in DB",57 MF,HOLDEN,"MONARO",1974,1976,"HJ 4.2 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"GMH 253 (Red)",130
"No matching vehicle found in DB",67 MF,HOLDEN,"MONARO",1974,1976,"HJ 4.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 253 (Red)",138
"No matching vehicle found in DB",57 MF,HOLDEN,"MONARO",1974,1976,"HJ 4.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 253 (Red)",138
"No matching vehicle found in DB",67 MF,HOLDEN,"MONARO",1974,1976,"HJ 4.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 253 (Red)",130
"No matching vehicle found in DB",57 MF,HOLDEN,"MONARO",1974,1976,"HJ 4.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 253 (Red)",130
"No matching vehicle found in DB",68 MF,HOLDEN,"MONARO",1974,1976,"HJ 5.0 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"GMH 308 (Red)",179
"No matching vehicle found in DB",58 MF,HOLDEN,"MONARO",1974,1976,"HJ 5.0 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"GMH 308 (Red)",179
"No matching vehicle found in DB",67 MF,HOLDEN,"MONARO",1974,1976,"HJ 5.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 308 (Red)",179
"No matching vehicle found in DB",57 MF,HOLDEN,"MONARO",1974,1976,"HJ 5.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 308 (Red)",179
"No matching vehicle found in DB",68 MF,HOLDEN,"MONARO",1974,1974,"HQ 3.3 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"GMH 202 (Red)",101
"No matching vehicle found in DB",58 MF,HOLDEN,"MONARO",1974,1974,"HQ 3.3 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"GMH 202 (Red)",101
"No matching vehicle found in DB",68 MF,HOLDEN,"MONARO",1974,1974,"HQ 5.7 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"350",206
"No matching vehicle found in DB",58 MF,HOLDEN,"MONARO",1974,1974,"HQ 5.7 Petrol Rear-Wheel Drive Coupe",Petrol,Coupe,"350",206
"No matching vehicle found in DB",67 MF,HOLDEN,"MONARO",1973,1974,"HQ 4.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 253 (Red)",138
