brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
INFINITI,Q30,11/15,>,2.0 T,11/15,>,155,211,Brake pads,Prime,P 50 093,,19mm,72mm,144mm,,,,,,,TRW,Prepared for wear indicator,24869,D1694 8920,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
INFINITI,Q30,11/15,>,2.0 T,11/15,>,155,211,Brake pads,Prime Ceramic,P50093N,,19mm,72mm,144mm,,,,,,,TRW,Prepared for wear indicator,24869,D1694 8920,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
INFINITI,Q30,11/15,>,2.0 T,11/15,>,155,211,Brake pads,Xtra,P 50 093X,,19mm,72mm,144mm,,,,,,,TRW,Prepared for wear indicator,24869,D1694 8920,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
INFINITI,Q30,11/15,>,2.0 T,11/15,>,155,211,Brake pads,Prime,P 50 140,,19mm,59mm,106mm,,,,,,,TRW,Prepared for wear indicator,24848,D1646 8874,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
INFINITI,Q30,11/15,>,2.0 T,11/15,>,155,211,Brake pads,Prime Ceramic,P50140N,,19mm,59mm,106mm,,,,,,,TRW,Prepared for wear indicator,24848,D1646 8874,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
INFINITI,Q30,11/15,>,Wear indicator,11/15,>,155,211,Brake pad accessories,Prime,A 00 353,,,,,,,,,,,,,,,,,93mm
INFINITI,Q30,11/15,>,2.2 D,11/15,>,125,170,Brake pads,Prime,P 50 093,,19mm,72mm,144mm,,,,,,,TRW,Prepared for wear indicator,24869,D1694 8920,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
INFINITI,Q30,11/15,>,2.2 D,11/15,>,125,170,Brake pads,Prime Ceramic,P50093N,,19mm,72mm,144mm,,,,,,,TRW,Prepared for wear indicator,24869,D1694 8920,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
INFINITI,Q30,11/15,>,2.2 D,11/15,>,125,170,Brake pads,Xtra,P 50 093X,,19mm,72mm,144mm,,,,,,,TRW,Prepared for wear indicator,24869,D1694 8920,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
INFINITI,Q30,11/15,>,2.2 D,11/15,>,125,170,Brake pads,Prime,P 50 140,,19mm,59mm,106mm,,,,,,,TRW,Prepared for wear indicator,24848,D1646 8874,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
INFINITI,Q30,11/15,>,2.2 D,11/15,>,125,170,Brake pads,Prime Ceramic,P50140N,,19mm,59mm,106mm,,,,,,,TRW,Prepared for wear indicator,24848,D1646 8874,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
INFINITI,Q30,11/15,>,Wear indicator,11/15,>,125,170,Brake pad accessories,Prime,A 00 353,,,,,,,,,,,,,,,,,93mm
INFINITI,Q45 I,01/89,12/96,4.5 i,07/93,12/96,207,282,Brake pads,Prime,P 56 045,,15mm,60mm,139mm,,,,,,,Tokico,Acoustic,"23184, 23185","D486 7366, D587 7467",With anti-squeal shim,
INFINITI,Q45 I,01/89,12/96,4.5 i,07/93,12/96,207,282,Brake pads,Prime Ceramic,P56045N,,15mm,60mm,139mm,,,,,,,Tokico,Acoustic,"23184, 23185","D486 7366, D587 7467",With anti-squeal shim,
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,Brake discs,Prime,09.E235.11,320mm,28mm,49mm,,5,Ventilated,68mm,26mm,,1,,,,,,,,,
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,Brake discs,Prime,09.B265.11,308mm,16mm,62mm,,5,Ventilated,68mm,14mm,,2,,,,,,,,,
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,Brake pads,Prime,P 56 106,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,Brake pads,Prime Ceramic,P56106N,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,Brake pads,Xtra Ceramic,P56106NX,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,Brake pads,Prime,P 56 046,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,Brake pads,Prime Ceramic,P56046N,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,Brake pads,Xtra Ceramic,P56046NX,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,UPGRADE GT kit,GT | M6 | D,1M1.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,UPGRADE GT kit,GT | M6 | TY1,1M2.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,UPGRADE GT kit,GT | M6 | TY3,1M3.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,UPGRADE GT kit,GT | M4 | D,2P1.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,UPGRADE GT kit,GT | M4 | TY1,2P2.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,2.0 T,04/14,>,155,211,UPGRADE GT kit,GT | M4 | TY3,2P3.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,3.0 t,10/16,>,224,305,Brake pads,Prime,P 56 089,,16mm,76mm,127mm,,,,,,,Akebono,Acoustic,"24920, 24994",D1346 8457,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,3.0 t,10/16,>,224,305,Brake pads,Prime Ceramic,P56089N,,16mm,76mm,127mm,,,,,,,Akebono,Acoustic,"24920, 24994",D1346 8457,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,3.0 t,10/16,>,224,305,Brake pads,Prime,P 56 095,,14mm,59mm,100mm,,,,,,,Akebono,Acoustic,"24921, 24995",D1347 8458,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,3.0 t,10/16,>,224,305,Brake pads,Prime Ceramic,P56095N,,14mm,59mm,100mm,,,,,,,Akebono,Acoustic,"24921, 24995",D1347 8458,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,3.0 t,10/16,>,224,305,UPGRADE GT kit,GT | M6 | D,1M1.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,3.0 t,10/16,>,224,305,UPGRADE GT kit,GT | M6 | TY1,1M2.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,3.0 t,10/16,>,224,305,UPGRADE GT kit,GT | M6 | TY3,1M3.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,3.0 t,10/16,>,224,305,UPGRADE GT kit,GT | M4 | D,2P1.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,3.0 t,10/16,>,224,305,UPGRADE GT kit,GT | M4 | TY1,2P2.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,3.0 t,10/16,>,224,305,UPGRADE GT kit,GT | M4 | TY3,2P3.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 D,04/13,>,125,170,Brake discs,Prime,09.B265.11,308mm,16mm,62mm,,5,Ventilated,68mm,14mm,,2,,,,,,,,,
INFINITI,Q50,04/13,>,50 D,04/13,>,125,170,Brake pads,Prime,P 56 106,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 D,04/13,>,125,170,Brake pads,Prime Ceramic,P56106N,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 D,04/13,>,125,170,Brake pads,Xtra Ceramic,P56106NX,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 D,04/13,>,125,170,Brake pads,Prime,P 56 046,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 D,04/13,>,125,170,Brake pads,Prime Ceramic,P56046N,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 D,04/13,>,125,170,Brake pads,Xtra Ceramic,P56046NX,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 D,04/13,>,125,170,UPGRADE GT kit,GT | M6 | D,1M1.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 D,04/13,>,125,170,UPGRADE GT kit,GT | M6 | TY1,1M2.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 D,04/13,>,125,170,UPGRADE GT kit,GT | M6 | TY3,1M3.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 D,04/13,>,125,170,UPGRADE GT kit,GT | M4 | D,2P1.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 D,04/13,>,125,170,UPGRADE GT kit,GT | M4 | TY1,2P2.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 D,04/13,>,125,170,UPGRADE GT kit,GT | M4 | TY3,2P3.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,Brake discs,Prime,09.D708.11,355mm,32mm,49mm,,5,Ventilated,68mm,30mm,,1,,,,,,,,,
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,Brake discs,Prime,09.B265.11,308mm,16mm,62mm,,5,Ventilated,68mm,14mm,,2,,,,,,,,,
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,Brake discs,Prime,09.E528.11,350mm,20mm,62mm,,5,Ventilated,68mm,18mm,,1,,,,,,,,,
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,Brake pads,Prime,P 56 106,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,Brake pads,Prime Ceramic,P56106N,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,Brake pads,Xtra Ceramic,P56106NX,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,Brake pads,Prime,P 56 046,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,Brake pads,Prime Ceramic,P56046N,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,Brake pads,Xtra Ceramic,P56046NX,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,UPGRADE GT kit,GT | M6 | D,1M1.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,UPGRADE GT kit,GT | M6 | TY1,1M2.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,UPGRADE GT kit,GT | M6 | TY3,1M3.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,UPGRADE GT kit,GT | M4 | D,2P1.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,UPGRADE GT kit,GT | M4 | TY1,2P2.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Hybrid,04/13,>,268,364,UPGRADE GT kit,GT | M4 | TY3,2P3.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,Brake discs,Prime,09.D708.11,355mm,32mm,49mm,,5,Ventilated,68mm,30mm,,1,,,,,,,,,
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,Brake discs,Prime,09.E528.11,350mm,20mm,62mm,,5,Ventilated,68mm,18mm,,1,,,,,,,,,
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,Brake pads,Prime,P 56 106,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,Brake pads,Prime Ceramic,P56106N,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,Brake pads,Xtra Ceramic,P56106NX,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,Brake pads,Prime,P 56 046,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,Brake pads,Prime Ceramic,P56046N,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,Brake pads,Xtra Ceramic,P56046NX,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,UPGRADE GT kit,GT | M6 | D,1M1.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,UPGRADE GT kit,GT | M6 | TY1,1M2.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,UPGRADE GT kit,GT | M6 | TY3,1M3.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,UPGRADE GT kit,GT | M4 | D,2P1.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,UPGRADE GT kit,GT | M4 | TY1,2P2.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Hybrid,06/13,>,261,355,UPGRADE GT kit,GT | M4 | TY3,2P3.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Hybrid AWD,04/13,>,268,364,Brake discs,Prime,09.D708.11,355mm,32mm,49mm,,5,Ventilated,68mm,30mm,,1,,,,,,
INFINITI,Q50,04/13,>,50 Hybrid AWD,04/13,>,268,364,Brake discs,Prime,09.B265.11,308mm,16mm,62mm,,5,Ventilated,68mm,14mm,,2,,,,,,
INFINITI,Q50,04/13,>,50 Hybrid AWD,04/13,>,268,364,Brake discs,Prime,09.E528.11,350mm,20mm,62mm,,5,Ventilated,68mm,18mm,,1,,,,,,
INFINITI,Q50,04/13,>,50 Hybrid AWD,04/13,>,268,364,Brake pads,Prime,P 56 106,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,
INFINITI,Q50,04/13,>,50 Hybrid AWD,04/13,>,268,364,Brake pads,Prime Ceramic,P56106N,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,
INFINITI,Q50,04/13,>,50 Hybrid AWD,04/13,>,268,364,Brake pads,Xtra Ceramic,P56106NX,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,
INFINITI,Q50,04/13,>,50 Hybrid AWD,04/13,>,268,364,Brake pads,Prime,P 56 046,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,
INFINITI,Q50,04/13,>,50 Hybrid AWD,04/13,>,268,364,Brake pads,Prime Ceramic,P56046N,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,
INFINITI,Q50,04/13,>,50 Hybrid AWD,04/13,>,268,364,Brake pads,Xtra Ceramic,P56046NX,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,
INFINITI,Q50,04/13,>,50 Red,09/15,>,298,405,Brake discs,Prime,09.D708.11,355mm,32mm,49mm,,5,Ventilated,68mm,30mm,,1,,,,,,,,,
INFINITI,Q50,04/13,>,50 Red,09/15,>,298,405,Brake discs,Prime,09.E528.11,350mm,20mm,62mm,,5,Ventilated,68mm,18mm,,1,,,,,,,,,
INFINITI,Q50,04/13,>,50 Red,09/15,>,298,405,Brake pads,Prime,P 56 089,,16mm,76mm,127mm,,,,,,,Akebono,Acoustic,"24920, 24994",D1346 8457,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Red,09/15,>,298,405,Brake pads,Prime Ceramic,P56089N,,16mm,76mm,127mm,,,,,,,Akebono,Acoustic,"24920, 24994",D1346 8457,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Red,09/15,>,298,405,Brake pads,Prime,P 56 095,,14mm,59mm,100mm,,,,,,,Akebono,Acoustic,"24921, 24995",D1347 8458,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Red,09/15,>,298,405,Brake pads,Prime Ceramic,P56095N,,14mm,59mm,100mm,,,,,,,Akebono,Acoustic,"24921, 24995",D1347 8458,With anti-squeal shim,,,,
INFINITI,Q50,04/13,>,50 Red,09/15,>,298,405,UPGRADE GT kit,GT | M6 | D,1M1.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Red,09/15,>,298,405,UPGRADE GT kit,GT | M6 | TY1,1M2.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Red,09/15,>,298,405,UPGRADE GT kit,GT | M6 | TY3,1M3.9051A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Red,09/15,>,298,405,UPGRADE GT kit,GT | M4 | D,2P1.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Red,09/15,>,298,405,UPGRADE GT kit,GT | M4 | TY1,2P2.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q50,04/13,>,50 Red,09/15,>,298,405,UPGRADE GT kit,GT | M4 | TY3,2P3.9054A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q60 Convertible,10/13,>,3.7,10/13,>,235,320,Brake discs,Prime,09.E522.11,320mm,34mm,49mm,,5,Ventilated,68mm,32mm,,1,,,,,,
INFINITI,Q60 Convertible,10/13,>,3.7,10/13,>,235,320,Brake discs,Prime,09.B522.11,308mm,16mm,62mm,,5,Ventilated,68mm,14mm,,2,,,,,,
INFINITI,Q60 Convertible,10/13,>,3.7,10/13,>,235,320,Brake pads,Prime,P 56 089,,16mm,76mm,127mm,,,,,,,Akebono,Acoustic,"24920, 24994",D1346 8457,With anti-squeal shim,
INFINITI,Q60 Convertible,10/13,>,3.7,10/13,>,235,320,Brake pads,Prime Ceramic,P56089N,,16mm,76mm,127mm,,,,,,,Akebono,Acoustic,"24920, 24994",D1346 8457,With anti-squeal shim,
INFINITI,Q60 Convertible,10/13,>,3.7,10/13,>,235,320,Brake pads,Prime,P 56 058,,16mm,59mm,157mm,,,,,,,Sumitomo,Acoustic,"23698, 23699",D888 7766,With anti-squeal shim,
INFINITI,Q60 Convertible,10/13,>,3.7,10/13,>,235,320,Brake pads,Prime Ceramic,P56058N,,16mm,59mm,157mm,,,,,,,Sumitomo,Acoustic,"23698, 23699",D888 7766,With anti-squeal shim,
INFINITI,Q60 Convertible,10/13,>,3.7,10/13,>,235,320,Brake pads,Prime Ceramic,P56094N,,17mm,59mm,157mm,,,,,,,Sumitomo,Acoustic,"23698, 23699",D888 8221,With anti-squeal shim,
INFINITI,Q60 Convertible,10/13,>,3.7,10/13,>,235,320,Brake pads,Prime,P 56 095,,14mm,59mm,100mm,,,,,,,Akebono,Acoustic,"24921, 24995",D1347 8458,With anti-squeal shim,
INFINITI,Q60 Convertible,10/13,>,3.7,10/13,>,235,320,Brake pads,Prime Ceramic,P56095N,,14mm,59mm,100mm,,,,,,,Akebono,Acoustic,"24921, 24995",D1347 8458,With anti-squeal shim,
INFINITI,Q60 Convertible,10/13,>,3.7,10/13,>,235,320,Brake pads,Prime,P 56 046,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,
INFINITI,Q60 Convertible,10/13,>,3.7,10/13,>,235,320,Brake pads,Prime Ceramic,P56046N,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,
INFINITI,Q60 Convertible,10/13,>,3.7,10/13,>,235,320,Brake pads,Xtra Ceramic,P56046NX,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,Brake discs,Prime,09.E522.11,320mm,34mm,49mm,,5,Ventilated,68mm,32mm,,1,,,,,,,,,
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,Brake discs,Prime,09.B522.11,308mm,16mm,62mm,,5,Ventilated,68mm,14mm,,2,,,,,,,,,
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,Brake pads,Prime,P 56 089,,16mm,76mm,127mm,,,,,,,Akebono,Acoustic,"24920, 24994",D1346 8457,With anti-squeal shim,,,,
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,Brake pads,Prime Ceramic,P56089N,,16mm,76mm,127mm,,,,,,,Akebono,Acoustic,"24920, 24994",D1346 8457,With anti-squeal shim,,,,
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,Brake pads,Prime,P 56 058,,16mm,59mm,157mm,,,,,,,Sumitomo,Acoustic,"23698, 23699",D888 7766,With anti-squeal shim,,,,
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,Brake pads,Prime Ceramic,P56058N,,16mm,59mm,157mm,,,,,,,Sumitomo,Acoustic,"23698, 23699",D888 7766,With anti-squeal shim,,,,
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,Brake pads,Prime Ceramic,P56094N,,17mm,59mm,157mm,,,,,,,Sumitomo,Acoustic,"23698, 23699",D888 8221,With anti-squeal shim,,,,
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,Brake pads,Prime,P 56 095,,14mm,59mm,100mm,,,,,,,Akebono,Acoustic,"24921, 24995",D1347 8458,With anti-squeal shim,,,,
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,Brake pads,Prime Ceramic,P56095N,,14mm,59mm,100mm,,,,,,,Akebono,Acoustic,"24921, 24995",D1347 8458,With anti-squeal shim,,,,
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,Brake pads,Prime,P 56 046,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,Brake pads,Prime Ceramic,P56046N,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,Brake pads,Xtra Ceramic,P56046NX,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,,,,
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,UPGRADE GT kit,GT | M6 | D,1M1.8043A_,355mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
